cocktails_name,ingredient_1,ingredient_2,ingredient_3,ingredient_4,ingredient_5,ingredient_6,ingredient_7,ingredient_8,ingredient_9,ingredient_10,ingredient_11,ingredient_12
“Blue Dog” Zombie,Plantation Overproof Rum:12.5,Goslings Bermudan Dark Rum:12.5,Chairman's Reserve Spiced Rum:12.5,Chairmans Reserve White Rum:12.5,Gabriel Boudier Apricot Brandy:12.5,Gomme Syrup:12.5,Lime Juice:25.0,Orange Juice:25.0,25 Pineapple Juice,1 Passion Fruit
20th  Century,Gin:37.5,Lillet Blanc:20.0,Crème de Cacao:20.0,Fresh Lemon Juice:20.0
50 – 50,Gin:50.0,Dry Vermouth:50.0,1 Olive
Abaci Batida,Cachaca:50.0,Pineapple Juice:75.0,Lemon Juice:12.5,Sugar Syrup:5.0
Abbey Cocktail,Gin:50.0,Orange Juice:37.5,Orange Bitters:2.0(dash),Maraschino Cherry
Accomplice,Vodka:50.0,Lemon Juice:25.0,Sugar Syrup:12.5,Champagne,3 Strawberries
Adios M.F,Vodka:12.5,Tequila:12.5,Gin:12.5,Rum:12.5,Blue Curacao:12.5
Admiral Benbow,Plymouth Gin:50.0,Dry Vermouth:25.0,Lime Juice:12.5,Maraschino Cherry
Admiral Perry,Pear Vodka:50.0,Cinnamon Schnapps:25.0,Dry Vermouth:25.0,White Crème de Cacao:5.0,Pear Slice
Adonis,Dry Sherry:25.0,Sweet Vermouth:12.5,Dry Vermouth:12.5,Orange Bitters:2.0(dash)
Adult Hot Chocolate,Peppermint Schnapps:50.0,Hot Chocolate,Whipped Cream,Chocolate Shavings
Affinity,Scotch Whiskey:25.0,Sweet Vermouth:12.5,Dry Vermouth:12.5,Orange Bitters:2.0(dash)
Agave Kiss,Silver Tequila:50.0,White Crème de Cacao:25.0,Double Cream:25.0,Chambord:12.5,White Chocolate flakes,Raspberries
Agent Orange,Vodka:25.0,Carrot Juice:75.0
Air Force One,Hpnotiq Liqueur:50.0,Citrus Vodka:25.0,juice from a Lemon Wedge,Lemon-Lime Soda,Lemon Spiral
Alabama Slammer,Amaretto:20.0,Southern Comfort:20.0,Sloe Gin:20.0,fill-up Orange Juice
Alabazam,Brandy:50.0,Orange Curacao:12.5,Angostura Bitters:2.0(dash),Lemon Juice:20.0,Simple Syrup:12.5,Soda Water:50.0
Alaska Cocktail,Gin:37.5,Yellow Chartreuse:20.0,3 drops Orange Bitters,Orange Zest Twist
Alaskan Iced Tea,Gin:15.0,Vodka:15.0,Tequila:15.0,White Rum:15.0,Triple Sec:15.0,Lemon Juice:25.0,Gomme syrup:30.0,Blue Curacao:1.0(splash)
Alcoholic Dr.Pepper,Beer:250.0,Cola:250.0,Amaretto:25.0
Alexander,Gin:25.0,Crème de Cacao:25.0,Half & Half:25.0,grated Nutmeg
Algonquin,Rye Whiskey:37.5,Dry Vermouth:20.0,Pineapple Juice:20.0
Alibi,Vodka:50.0,Ginger Simple Syrup:25.0,squeeze of Fresh Lime,Soda Water
Amaretto Colada,Amaretto:30.0,Coconut Cream:30.0,Pineapple Juice:90.0,1 Pineapple Slice
Amaretto Sour,Amaretto:50.0,Lemon Juice:25.0,Simple Syrup:12.5,Egg-White:1.0(dash),Angostura Bitters:1.0(dash),Lemon Zest
Amaretto Sunrise,Amaretto:45.0,Orange Juice:90.0,Grenadine Syrup:15.0,Orange Slice
Amarula and Eve,Amarula Cream:37.5,Citrus Vodka:12.5,Lychee Juice:65.0,Ruby Red Grapefruit Juice:20.0,Lychee Fruit
American Collins,Premium Gin:37.5,Simple Syrup:20.0,Lemon Juice:12.5,4 Bing Cherries,8 Blueberries,Soda Water,Lemon Wheel
Americano,Campari:25.0,Sweet Vermouth:25.0,Soda Water:1.0(dash),Lemon Peel
Anaconda,Tennesse Whiskey:12.5,White Sambuca:12.5
Anani Punch,Dark Rum:50.0,Orange Juice:25.0,Pineapple Juice:12.5,Passion Fruit Syrup:12.5
Anejo HighBall,Anejo Rum:37.5,Lime Juice:20.0,Orange Curacao:15.0,Angostura Bitters:3.0(dash),Lemon Slice
Angel Delight,Triple Sec:20.0,Gin:20.0,Cream:25.0,Grenadine Syrup:2.0(dash)
Angele Green Tea Cooler,Green Tea Vodka:50.0,Lemon Juice:50.0,Simple Syrup:50.0,Soda Water,Lemon Wedge
Angels Tit,White Crème de Cacao:10.0,Maraschino Liqueur:10.0,Half-And- Half:10.0,Maraschino Cherry
Anita Byrant,Vodka:50.0,Fresh Apple Juice:100.0,Lemon Slice
Anna Kournikova,Vodka:50.0,Coffee Liqueur:20.0,Skimmed Milk:30.0
AntiFreeze,Blood Orange Vodka:37.5,Blue Curacao:12.5,Orange Juice:12.5
Aperol Sunrise,Tequila:45.0,Orange Juice:90.0,Aperol Orange Liqueur:15.0,Orange Slice
Apocalypse Now,Dry Vermouth:10.0,Irish Cream Liqueur:10.0,Tequila:10.0
Apple Cin,Apple Vodka:30.0,Spiced Rum:20.0,Cranberry Juice:25.0,Simple Syrup:12.5,Cinnamon
Apple Sour,Bourbon Whiskey:37.5,Triple Sec:20.0,Apple Juice:30.0,Lemon Juice:5.0,Orange Bitters:2.0(dash)
Appletini,Vodka:40.0,Apple Schapps:15.0,Triple Sec:15.0,Apple Slice
Apricot Champagne Sangria,Champagne:1.0(bottle),Apricot Brandy:25.0,2 diced Apricots,Sugar:0.25(cup)
Apricot Fizz,Bourbon Whiskey:25.0,Apricot Brandy:25.0,Lemon Juice:37.5,Old Fashioned Bitters:3.0(dash),Top-Up Lemonade
Apricot Martini,Vodka:37.5,Apricot Brandy:20.0,Lemon Juice:25.0,Angostura Bitters:1.0(dash),Simple Syrup:12.5,Lemon Zest
Apricot Sour,Bourbon Whiskey:37.5,Apricot Brandy:12.5,Apple Juice:25.0,Lemon Juice:20.0,2 spoons Apricot Jam
April Rain,Vodka:50.0,Dry Vermouth:12.5,Lime Juice:12.5,Lime Peel
April Shower,Brandy:25.0,Yellow Chartreuse:5.0,Orange Juice:25.0
Arathusa,White Rum:50.0,Manzanilla Sherry:20.0,Lime Juice:20.0,Pineapple Syrup:20.0,Maraschino Cherry
Arizona Breeze,Gin:65.0,Cranberry Juice:75.0,Grapefruit Juice:50.0
As Night Falls,Vodka:50.0,White Grapefruit Juice:25.0,2 Coriander Leaves,7 Red Peppercorns,White Sugar:1.0(teaspoon),small piece of Ginger,Whole Star Anise,Orange Zest
Aspenlicious,Coconut Vodka:50.0,Amaretto:12.5,Coffee Liqueur:12.5,Rum:12.5,Irish Cream Cocktail:12.5,Half - And - Half:1.0(splash),Chocolate Syrup:1.0(dash),Grated White Chocolate.
Atone-Mint,Blueberry Vodka:50.0,Lemon Juice:12.5,Sparkling Water:50.0,Simple Syrup:25.0,fresh Mint Leaves,Lemon Wedge
Autumn Slumber Toddy,Gin:50.0,Crème de Cassis:12.5,Simple Syrup:1.0(dash),Lemon  Juice:1.0(teaspoon),Hot Water
Aviation,Gin:50.0,Maraschino Liqueur:12.5,Lemon Juice:12.5,Crème de Violette:5.0
Axis Kiss,Amaretto:5.0,Crème de Cassis:5.0,Champagne:75.0
B & B,Cognac:25.0,Benedictine:25.0
B-52,Coffee Liqueur:10.0,Irish Cream Liqueur:10.0,Triple Sec:10.0
B-52 Gunship,Coffee Liqueur:10.0,Irish Cream Liqueur:10.0,Absinthe:10.0
B-52 in the Desert,Coffee Liqueur:10.0,Tequila:10.0,Triple Sec:10.0
Baby Guinness,Coffee Liqueur:75.0,Irish Cream Liqueur:25.0
Bacardi,Bacardi White Rum:45.0,Lime Juice:20.0,Grenadine Syrup:5.0
Backdraft,Drambuie:37.5,Grand Marnier:37.5,Cinnamon
Bahama Mama,Coffee Liqueur:5.0,Dark Rum:12.5,Coconut Liqueur:12.5,151 proof Rum:5.0,Juice of 1/2 Lemon,Pineapple juice:100.0,Strawberry
Baja Gold,Tequila:50.0,Triple Sec:12.5,Pineapple Juice:50.0,Lime Juice:12.5,Simple Syrup:12.5,Lime Wedge
Bajan Passion,Gold Rum:37.5,Apricot Brandy:12.5,Lime Juice:25.0,Vanilla Sugar Syrup:12.5,Sugar Syrup:12.5,1 Passion Fruit
Ballet Ruse,Vodka:50.0,Black Raspberry Liqueur:20.0,Lime Juice:25.0,Sugar Syrup:12.5
Balm Smash,Rum:50.0,Fig Puree:25.0,Apple Juice:25.0,8 Lemon Balm leaves
Baltic Breeze,Raspberry Vodka:37.5,Apricot Brandy:12.5,Apple Juice:50.0,Cranberry Juice:50.0,Lime Juice:12.5
Bamboo,Dry Vermouth:37.5,Sherry:37.5,Orange Bitters:2.0(dash),Angostura Bitters:2.0(dash),Olive
Banana Boomer,Vodka:30.0,Banana Liqueur:30.0
Banana Daiquiri,Light Rum:37.5,Triple Sec:1.0(tablespoon),1 Banana,Lime Juice:37.5,Sugar:1.0(teaspoon),1 Marasschino Cherry
Banana Daiquiri Jelly Shot,Rum:75.0,Crème de Banane:75.0,Lime Juice:25.0,Water:25.0,Unflavoured Gelatin:5.0,
Banana Hammock,Spice Rum:37.5,Banana Syrup:20.0,Lime Juice:20.0,Angostura Bitters:1.0(dash),Caramelized Banana Dust
Banana Split Martini,Vodka:37.5,Crème de Banana:20.0,Crème de Cacao:20.0,Banana slice
Bananarita,Tequila:25.0,Banana Liqueur:37.5,Margarita Mix:75.0
Banshee,White Crème de Cacao:25.0,Crème de Banane:25.0,Cream:25.0
Barnum Cocktail,Gin:50.0,Apricot Brandy:25.0,Lemon Juice:12.5,Old Fashioned Bitters:2.0(dash)
Basil-ica,Plymouth Gin:50.0,Elderflower Liqueur:12.5,Lemon Juice:12.5,Simple Syrup:12.5,4 large Basil leaves,Orange Bitters:1.0(dash),Peychards Bitters:1.0(dash),Orange twist
Batida,Cachaca:50.0,Fruit Juice:25.0,Sugar:1.0(teaspoon)
Bay Breeze,Vodka:50.0,Pineapple Juice:25.0,Cranberry Juice:25.0,Lemon Juice:25.0,Sugar Syrup:12.5,Orange Wedge
Bayou Slime,Dark Rum:50.0,6 fresh Mint leaves,Spiced Cordial Syrup:12.5,1 Egg White
Bazooka Joe,Irish Cream Liqueur:10.0,Banana Liqueur:10.0,Blue Curacao:10.0
Beachcomber,Light Rum:37.5,Triple Sec:12.5,Maraschino Liqueur:1.0(dash),Lime Juice:12.5
Beam Me Up Scotty,Coffee Liqueur:10.0,Crème de Banane:10.0,Irish Cream Liqueur:10.0
Bearded Lady,Whiskey:50.0,Lemon Juice:1.0(teaspoon),Egg White:1.0(teaspoon),Grenadine Syrup:25.0
Beautiful,Cognac:25.0,Grand Marnier:25.0
Beautiful Boat,Rose Champagne:40.0,Vodka:50.0,2 Mint Leaves
Bed of Roses,Jagermeister:37.5,Lemon Juice:50.0,Grenadine Syrup:25.0,Lime Juice:12.5,Lime Slice
Bee Tea,Barenjager:25.0,Fresh Brewed Tea:50.0,Lemon Wedge
Belizean Pina Colada,White Rum:30.0,Evaported Milk:30.0,Pineapple Juice:90.0,1 Pineapple Slice
Belladonna,Dark Rum:25.0,Light Rum:25.0,Cranberry Juice:25.0,Pineapple Juice:25.0,Orange Juice:25.0
Bellini,Prosecco:100.0,Peach puree:50.0,Peach Bitters:4.0(dash)
Belmont Breeze,Bourbon Whiskey:37.5,Dry Sherry:12.5,Lemon Juice:12.5,Simple Syrup:12.5,Orange Juice:37.5,Cranberry Juice:1.0(splash),5 Mint leaves,1 Mint Sprig
Berry Bliss,Melon Liqueur:37.5,Vanilla Vodka:25.0,Raspberry Vodka:12.5,Pineapple Juice:1.0(splash),Soda Water:1.0(splash),Strawberry Slices
Berry Caipirinha,Cachaca:50.0,Sugar Syrup:20.0,2 quarters of lime,4 blackberries,4 raspberries
Berry Nice,Raspberry Vodka:50.0,Black Raspberry Liqueur:5.0,Lemon Juice:12.5,8 Blackberries,Top-Up Ginger Beer
Besame,Agavero:37.5,Passionfruit Juice,Chambord:1.0(dash),2 Lime wedges,6 Raspberries
Best Party Sangria,Red Wine:1.0(bottle),Gin:50.0,Ginger Ale:4.0(cup),Orange Juice:1.0(splash),Sliced Pineapples:1.0(can),Raspberries:1.0(cup),Sugar:1.0(tablespoon),Orange,Lime all cut into wedges.
Between the Sheets,Brandy:20.0,Light Rum:20.0,Triple Sec:20.0,Lemon Juice:12.5,Lemon Twist
Beverley Hills Iced Tea,Gin:15.0,Vodka:15.0,Tequila:15.0,White Rum:15.0,Triple Sec:15.0,Lemon Juice:25.0,Gomme Syrup:30.0,Champagne:1.0(splash)
Big Bamboo,151 Proof Rum:50.0,Dark Rum:25.0,Triple Sec:5.0,Orange Juice:50.0,Pineapple Juice:50.0,Simple Syrup:12.5,Bitters:1.0(dash)
Big Brew,Gin:50.0,Lime Juice:12.5,Slice of Fresh Ginger,Ginger Beer,Mint Leaf
Bijou,Gin:45.0,Green Chartreuse:15.0,Sweet Vermouth:15.0,Orange Bitters:1.0(dash),
Biltmore,Gin:50.0,Sweet Vermouth:25.0,Maraschino Liqueur:1.0(dash),1 piece of Pineapple,Hazelnut soaked in Maraschino Liqueur
Bishop Cocktail,Rum:75.0,Red Wine:25.0,Simple Syrup:1.0(teaspoon),Juice of 1/2 Lime
Bitter Elder,Gin:50.0,Apple Juice:75.0,Lemon Juice:20.0,Elderflower Cordial:12.5,Old Fashioned Bitters:3.0(dash)
Bitter Sweet Symphony,Vodka:12.5,Triple Sec:25.0,Apricot Brandy:12.5,Grapefruit Juice:37.5,Lime Juice:12.5
Black Adder,Jagermeister:10.0,Irish Cream Liqueur:10.0,Coffee Liqueur:10.0
Black and Gold,Blavod Black Vodka:50.0,Goldschlager:25.0
Black and Red,Black Bush Irish Whiskey:25.0,Sweet Vermouth:12.5,Bitters:2.0(dash),Maraschino Cherry
Black Bison,Vodka:50.0,Cola:150.0,Mint Leaves
Black Cat,Vodka:25.0,Cherry Brandy:25.0,Cranberry Juice,Cola
Black Cherry Breezer,Black Cherry Vodka:50.0,Grenadine Syrup:5.0,Lemon Juice:1.0(dash),Maraschino Cherry
Black Cossack,Stout:250.0,Vodka:25.0,Dark Rum:25.0
Black Haze,Whiskey:15.0,Frangelico:15.0
Black Jack,Jack Daniels:15.0,Black Sambuca:15.0
Black Magic,Vodka:50.0,Coffee Liqueur:20.0,Lemon Juice:1.0(dash)
Black Martini,Gin:90.0,Blackberry Brandy:12.5,Lemon Twist
Black Mushroom,Irish Cream Liqueur:25.0,Black Haus:25.0
Black n Tan,Stout Beer:200.0,Pale Ale Beer:200.0
Black Nail,Irish Whiskey:20.0,Irish Mist Liqueur:20.0,Orange Peel
Black Rose,Tequila Rose:20.0,Blavod Black Vodka:20.0
Black Russian,Vodka:45.0,Coffee Liqueur:25.0
Black Samurai,Sake:15.0,Soy Sauce:15.0
Black Stripe,Dark Rum:50.0,Honey:1.0(teaspoon),Hot Water,Lemon Twist,Cinnamon Stick
Black Velvet,1/2 Champagne Flute with Stout Beer,1/2 Champagne Flute with Champagne
Black Widow,Blavod Black Vodka:50.0,Cranberry Juice:75.0
Black `n` Blue,Gin:50.0,Crème de Mure:5.0,Apple Juice:65.0,19 Blueberries
Blackberry & Apple Crumble Bramble,Gin:37.5,Crème de Cassis:5.0,Cloudy Apple Juice:75.0,Lemon Juice:12.5,Vanilla Syrup:2.0(dash),12 Blackberries
Blackberry Mule,Vodka:37.5,Crème de Mure:20.0,Lime Juice:25.0,Top-Up Ginger Beer,6 Blackberries,Aromatic Bitters
Blind Pilot,Bourbon Whiskey:25.0,Sweet Vermouth:25.0,Galliano:25.0
Blind Russian,Vodka:50.0,Coffee Liqueur:20.0,Irish Cream Liqueur:30.0
Blood and Sand,Scotch Whiskey:20.0,Cherry Brandy:20.0,Sweet Vermouth:20.0,Orange Juice:20.0,Orange slice
Blood Martini,Citrus Vodka:37.5,Ginger Liqueur:25.0,Dark Grape Juice:25.0,Blackberry Syrup:12.5,Blackberries,Raspberries
Blood Orange Sazerac,Rye Whiskey:75.0,Simple Syrup:20.0,Orange Bitters:4.0(dash),Blood Orange Liqueur,Orange Twist
Bloodhound,Gin:50.0,Dry Vermouth:25.0,Sweet Vermouth:25.0,Strawberry Coulis,Strawberry
Bloodless Mary,Vodka:45.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Aztec,Tequila:37.5,Crème de Cacao:37.5,Red Food Colouring:20.0
Bloody Bishop,Vodka:25.0,Sherry:25.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco  Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Cab,Vodka:25.0,Carbernet Sauvignon:25.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Dane,Akvavit:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Eight,Vodka:45.0,V8:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Fairy,Absinthe:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Hogger,Bacon Vodka:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody LeRoy,Vodka:45.0,Barbecue Sauce:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Margaret,Gin:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Maria,Tequila:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Mariyaki,Vodka:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Teriyaki Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Mary,Peppered Vodka:37.5,Sweet Vermouth:15.0,Tomato Juice:35.0,Red Wine:1.0(splash),es Worcestershire sauce:1.0(splash),Tobasco sauce:10.0(dash),Lemon Juice:25.0,Salt:10.0(dash),Pepper:10.0(dash),3 Cucumber slices
Bloody Molly,Irish Whiskey:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Ninja,Sake:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Pari,Arak:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Pirate,Dark Rum:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Bloody Scotsman,Scotch Whiskey:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
Blowjob,Irish Cream Liqueur:7.5,Amaretto:12.5,Whipped Cream
Blue Bayou,Vodka:37.5,Blue Curacao:12.5,fresh Pineapple:0.5(cup),Grapefruit Juice:50.0,Pineapple Slice
Blue Blazer,Whiskey:50.0,Hot Water:50.0,Demerara Sugar:2.0(teaspoon),Lemon Zest
Blue Carnation,White Crème de Cacao:12.5,Blue Curacao:12.5,Cream:50.0
Blue Cosmopolitan,Citron Vodka:40.0,Blue Curacao:15.0,Lime Juice:15.0,White Cranberry Juice:30.0,Lime Wedge
Blue Eyed Blonde,Irish Cream Liqueur:10.0,White Crème de Cacao:10.0,Blue Curacao:10.0
Blue Grass Sour,Woodford Reserve Bourbon:37.5,Bitter Truth Apricot Brandy Liqueur:15.0,of freshly squeezed Lemon Juice:20.0,Quartered Orange,glug of Egg White,Orange Wheel
Blue Hawaiian,Light Rum:20.0,Vodka:20.0,Blue Curacao:12.5,Unsweetened Pineapple Juice:75.0,Sweet and Sour Mix:25.0
Blue Lagoon,Vodka:25.0,Blue Curacao:25.0,Lemonade:75.0,Lemon Slice
Blue Lagoon Margarita,Tequila:37.5,Blue Curacao:20.0,Pineapple Juice:12.5,Lemon-Lime Soda:1.0(splash),Lime Juice:1.0(splash)
Blue Margarita,Tequila:37.5,Blue Curacao:25.0,Lime Juice:25.0,Salt
Blueberry Collins,Gin:50.0,Lemon Juice:25.0,Vanilla Sugar Syrup:12.5,19 Blueberries,Top-Up Soda water
BlueBerry Tea,Grand Mariner:25.0,Amaretto:25.0,Orange Pekoe Tea,Lemon slice
Blushing Bride,Peach Schnapps:25.0,Champagne:100.0,Grenadine Syrup:25.0
Bocce Ball,Amaretto:35.0,Orange Juice,Soda Water
Boiler Maker,Pale Ale:250.0,Bourbon Whiskey:25.0
Bolo Cocktail,Rum:50.0,Lime Juice:12.5,Orange Juice:25.0,Sugar Syrup:10.0,Angostura Bitters:2.0(dash)
Boston Sour,Bourbon Whiskey:50.0,Lemon Juice:25.0,Sugar Syrup:12.5,Egg-White:12.5,Lemon Zest
Bourbon Lancer,Bourbon:45.0,Champagne:80.0,Angostura Bitters:3.0(dash),Lemon Peel
Bramble,Gin:50.0,Crème de Mure:10.0,Lemon Juice:25.0,Sugar Syrup:12.5,Blackberry
Bramble Royale,Gin:25.0,Crème de Mure:5.0,Lemon Juice:12.5,Vanilla Sugar Syrup:5.0,Top-Up Champagne
Brandy Alexander,Brandy:37.5,Crème de Cacao:20.0,Milk:50.0,Grated Nutmeg
Brandy Cobbler,Brandy:75.0,Simple Syrup:25.0,Soda Water,Lemon slice
Brandy Cocktail,Brandy:50.0,Orange Curacao:12.5,Angostura Bitters:2.0(dash),Peychards Bitters:2.0(dash),Lemon Peel
Brandy Collins,Brandy:50.0,Squeezed Lemon Juice:25.0,Sugar Syrup:15.0,Soda Water:15.0,Maraschino Cherry,Lemon Slice
Brandy Daisy,Brandy:37.5,Yellow Chartreuse:20.0,Lemon Juice:20.0,Soda Water:1.0(splash)
Brandy EggNog,Brandy:25.0,Milk:30.0,Sugar Syrup:12.5,1 Egg Yolk
Brandy Manhattan,Brandy:50.0,Sweet Red Vermouth:20.0,Angostura Bitters:1.0(dash),Maraschino Cherry
Brandy Smash,Brandy:65.0,Soda Water:25.0,4 sprigs Fresh Mint,Sugar:1.0(teaspoon),Maraschino Cherry
Brandy Sour (Cyprus),Cypriot Brandy:50.0,Cypriot Lemon Squash:25.0,3 drops  Angostura Bitters,Lemonade:1.0(dash)
Brass Monkey,Dark Rum:25.0,Vodka:25.0,Orange Juice:25.0
Brave Bull,Blanco Tequila:50.0,Coffee Liqueur:25.0
Brazilian Sangria,Absinthe:12.5,Cachaca:30.0,Spainish Brandy:12.5,Orange Liqueur:12.5,Red Wine:25.0,Strawberry,Lime,Orange ,Kiwi ,Passionfruit
Breakfast Martini,Gin:45.0,Triple Sec:20.0,Lemon Juice:20.0,Sugar Syrup:12.5,1 heaped spoon of Orange Marmalade,flamed lemon zest
Breath of Fresh Air,Vodka:25.0,Peppermint Liqueur:50.0,Mint Leaf
Broad Stripes and Bright Stars,Absinthe:5.0,Blueberry Vodka:25.0,Simple Syrup:5.0,Lemon Juice:1.0(splash),Raspberry Liqueur:1.0(drizzle),Ginger Beer,Blueberries
Broken Heart Martini,Vodka:65.0,Crème de Cacao:12.5,Cocoa Powder:1.0(tablespoon),Sugar:1.0(teaspoon),Orange Slice
Bronx,Gin:50.0,Sweet Red Vermouth:12.5,Dry Vermouth:12.5,Fresh Orange Juice:25.0,Orange Zest Twist,Maraschino Cherry
Brotherly Love,Gin:37.5,Licor 43:20.0,Simple Syrup:20.0,Steamed Milk:100.0,Nutmeg
Brown Derby,Bourbon Whiskey:50.0,Grapefruit Juice:25.0,Runny Honey:5.0,Grapefruit Zest
Brown Mary,Whiskey:45.0,Tomato Juice:90.0,Lemon Juice:15.0,Tabasco  Sauce:1.0(dash),Worcestershire Sauce:2.0(dash),Salt:1.0(dash),Pepper:1.0(dash),Celery Stalk
